id	match	title	describe_en	url
61389	partial	Low magnification, H&E	Low-power examination shows a dense, band-like lymphohistiocytic infiltrate extending from the ulcerated surface deep into smooth muscle bundles and the adjacent adipose tissue, with a relatively sharp deep interface. Pale eosinophilic areas at the lower left likely correspond to fibrinoid necrosis or ulcer bed, although a distinct necrotic surface slough is not clearly identified in this field. Cytologic detail cannot be assessed at this magnification. The architecture of a deep, well-circumscribed ulcer-associated infiltrate is compatible with EBV-positive mucocutaneous ulcer in the appropriate clinical and immunophenotypic context.	https://imagebank.hematology.org/image/61389/low-magnification-he?type=upload
61432	partial	Diffuse large B-cell lymphoma with strong aberrant expression of CD31	Needle core biopsy shows diffuse effacement by sheets of large atypical lymphoid cells with pleomorphic, hyperchromatic nuclei (A, B). Immunohistochemistry panels show diffuse strong membranous/cytoplasmic reactivity in the tumor cells (C-F) and nuclear staining of variable extent (G-I); the individual antibodies are not labeled in this figure. Per the provided history, the tumor shows strong aberrant CD31 expression with an activated B-cell (non-germinal center) profile. Findings are consistent with diffuse large B-cell lymphoma, NOS, with aberrant CD31 expression.	https://imagebank.hematology.org/image/61432/diffuse-large-bcell-lymphoma-with-strong-aberrant-expression-of-cd31?type=upload
61447	partial	Disseminated histoplasmosis with bone marrow infiltration and secondary HLH 2	Bone marrow core biopsy shows an increase in large histiocytes with abundant pale cytoplasm admixed with small lymphocytes and hematopoietic precursors. Several histiocytes contain small round intracytoplasmic bodies with surrounding clear halos, compatible with Histoplasma yeast forms, and some appear to contain engulfed cells suggestive of hemophagocytosis. At this magnification, yeasts cannot be reliably separated from ingested red cells. Findings are suggestive of marrow histoplasmosis with associated hemophagocytosis; GMS/PAS stains and CD163 immunostain are recommended, and hemophagocytic lymphohistiocytosis remains a clinical diagnosis.	https://imagebank.hematology.org/image/61447/disseminated-histoplasmosis-with-bone-marrow-infiltration-and-secondary-hlh-2?type=upload
61449	partial	25-Hydroxyvitamin D-1α-hydroxylase– and multiple cytokine–producing diffuse large B-cell lymphoma	Composite figure. Coronal CT (A) demonstrates a large sinonasal soft-tissue mass that has largely resolved on follow-up imaging (F). Biopsy (B) shows diffuse sheets of large atypical lymphoid cells with vesicular chromatin, and immunostains (C-E) show diffuse strong positivity in the neoplastic cells, including infiltration around muscle fibers; the specific antibodies are not labeled and cannot be identified from the image. The morphology is compatible with diffuse large B-cell lymphoma. The claimed 25-hydroxyvitamin D-1α-hydroxylase and cytokine production cannot be confirmed from these panels and requires clinical correlation (hypercalcemia with elevated 1,25-dihydroxyvitamin D) and specific immunostains.	https://imagebank.hematology.org/image/61449/25hydroxyvitamin-d1hydroxylase-and-multiple-cytokineproducing-diffuse-large-bcell-lymphoma?type=upload
61456	partial	Acute  Undifferentiated  Leukemia  myeloperoxidase  (MPO)  reaction	Bone marrow aspirate smear stained for myeloperoxidase shows a mature neutrophil (arrow) with strong granular cytoplasmic positivity, serving as an internal positive control, and a second positive granulocyte at lower left. The remainder of this cropped field consists mainly of red cells and fat spaces, and MPO-negative blasts are not well demonstrated in the image. In a case of acute undifferentiated leukemia, blasts are expected to be MPO-negative (<3% positive) with no lineage-specific markers by flow cytometry. The stain is technically adequate given the positive internal control.	https://imagebank.hematology.org/image/61456/acute-undifferentiated-leukemia-myeloperoxidase-mpo-reaction?type=upload
61461	partial	hepatosplenic T cell lymphoma 1	Bone marrow aspirate smear shows clusters of medium-sized atypical lymphoid cells with fine chromatin, round to indented nuclei, inconspicuous nucleoli, and a moderate rim of pale agranular cytoplasm, admixed with basophilic erythroid precursors and a mitotic figure. The atypical cells lack granules and Auer rods. These features are non-specific on the smear alone; distinguishing them from blasts or monocytes requires flow cytometry. In conjunction with an intrasinusoidal infiltrate on biopsy and a CD3+ CD4-/CD8- gamma-delta T-cell phenotype, the findings are consistent with involvement by hepatosplenic T-cell lymphoma.	https://imagebank.hematology.org/image/61461/hepatosplenic-t-cell-lymphoma-1?type=upload
61462	partial	hepatosplenic T cell lymphoma 2	Bone marrow core biopsy (H&E) shows a markedly hypercellular marrow with persistent trilineage hematopoiesis. There is an increased population of small to medium-sized lymphoid cells with dark nuclei, some aligned in linear arrays suggestive of an intrasinusoidal distribution, without discrete nodular aggregates. The infiltrate is subtle and cannot be confidently characterized on H&E alone at this magnification. Immunohistochemistry for CD3, CD8, TIA-1 and TCR delta would be required; in that context the findings are consistent with marrow involvement by hepatosplenic T-cell lymphoma.	https://imagebank.hematology.org/image/61462/hepatosplenic-t-cell-lymphoma-2?type=upload
61480	partial	Auer Rod-like inclusion in Lymphoma	Peripheral blood smear shows marked lymphocytosis composed of a fairly monotonous population of intermediate-sized lymphoid cells with round to slightly irregular nuclei, clumped chromatin, occasional small nucleoli and a moderate rim of pale basophilic cytoplasm. The fine eosinophilic, Auer rod-like crystalline inclusions described for this case are not clearly discernible at the resolution of this image and would need confirmation at higher magnification. No blasts or smudge cells are identified. With the reported monoclonal B-cell population on flow cytometry, findings are consistent with a mature B-cell lymphoma in leukemic phase; immunoglobulin crystal inclusions of this type favor lymphoplasmacytic lymphoma or another low-grade B-cell neoplasm.	https://imagebank.hematology.org/image/61480/auer-rodlike-inclusion-in-lymphoma?type=upload
61481	partial	Lymphoma with Auer Rods	Peripheral blood smear shows lymphocytosis composed of monotonous intermediate-sized lymphoid cells with round to slightly indented nuclei, coarsely clumped chromatin and a moderate amount of pale basophilic cytoplasm; a single segmented neutrophil provides a size reference. The eosinophilic, needle-like Auer rod-like inclusions reported in this case cannot be convincingly identified at this image resolution. There are no blasts or smudge cells. Together with the monoclonal B-cell population on flow cytometry, the findings are consistent with a low-grade B-cell lymphoma in leukemic phase, with crystalline immunoglobulin inclusions raising lymphoplasmacytic lymphoma in the differential.	https://imagebank.hematology.org/image/61481/lymphoma-with-auer-rods?type=upload
61503	partial	HHV8-associated lymphoproliferative disorder in the peripheral blood	This composite figure shows peripheral blood smears (A-C), a bone marrow aspirate (D), and two immunohistochemical stains (E-F). The blood smears contain increased circulating plasmablast-like cells with eccentric nuclei, dispersed chromatin, and abundant deeply basophilic cytoplasm, some with a perinuclear hof. The marrow aspirate shows mixed hematopoietic elements with plasmacytoid cells and a histiocyte, while the immunostains show clusters of positive cells (E) and a rare nuclear-positive cell (F), although the antibodies are not labeled and resolution is limited. In the appropriate context, and with confirmation by HHV8 LANA staining, light-chain restriction studies, and EBV status, the findings are suggestive of an HHV8-associated lymphoproliferative disorder with circulating plasmablasts, such as HHV8-positive multicentric Castleman disease.	https://imagebank.hematology.org/image/61503/hhv8associated-lymphoproliferative-disorder-in-the-peripheral-blood?type=upload
61510	partial	Bone Marrow Fibrosis	Peripheral blood smear shows moderate anisopoikilocytosis with several teardrop-shaped red cells (dacrocytes) and scattered elliptocytes. A large atypical platelet with irregular cytoplasmic projections is present, along with normal-sized platelets. Nucleated red cells and immature myeloid cells, which would complete a leukoerythroblastic picture, are not seen in this field. Although the title refers to marrow fibrosis, this image shows only blood findings; in conjunction with a marrow biopsy with clustered atypical megakaryocytes and reticulin fibrosis, these findings are consistent with primary myelofibrosis, fibrotic stage.	https://imagebank.hematology.org/image/61510/bone-marrow-fibrosis?type=upload
61555	partial	Post-transplant Lymphoproliferative Disorder: H&E	Section of lymph node shows effacement by extensive geographic necrosis with a preserved perivascular cuff of viable atypical lymphoid cells around a small hyalinized vessel. At high power the cells are predominantly large with irregular, angulated nuclei, vesicular chromatin, small nucleoli and scant cytoplasm, admixed with a few small lymphocytes. In the post-transplant setting with PAX5/CD20 and CD30 positivity, CD15 negativity and diffuse EBER positivity, findings are consistent with EBV-positive post-transplant lymphoproliferative disorder, monomorphic type (diffuse large B-cell lymphoma).	https://imagebank.hematology.org/image/61555/posttransplant-lymphoproliferative-disorder-he?type=upload
61594	partial	Growth factor (GCSF) therapy effect 2	Peripheral blood smear shows a single intermediate-to-large immature myeloid cell with a high nuclear-to-cytoplasmic ratio, fine chromatin and a thin rim of deeply basophilic cytoplasm containing scattered fine azurophilic granules. A pale crescent is seen at one edge of the cytoplasm; definite Döhle bodies cannot be resolved with confidence in this cell. No neutrophils are present in this field, so the toxic granulation and Döhle bodies described in the neutrophils cannot be evaluated here, and platelets are markedly decreased. In a post-transplant patient recently given G-CSF, a rare circulating granulated blast is suggestive of growth factor effect, but correlation with blast percentage trend and marrow/MRD studies is required to exclude relapse.	https://imagebank.hematology.org/image/61594/growth-factor-gcsf-therapy-effect-2?type=upload
61601	partial	EBV+Plasmablastic lymphoma	Immunohistochemical stain shows nuclear positivity in the majority of the neoplastic cells, with variable intensity, and a minor population of negative nuclei. The specific antibody is not stated in the record; the nuclear pattern and high proportion of positive cells would fit MUM1/IRF4, a high Ki-67 proliferation index, or MYC, each of which is typical of plasmablastic lymphoma. Interpretation should be tied to the labelled marker on the original slide. Findings are supportive of, but not by themselves diagnostic of, EBV-positive plasmablastic lymphoma.	https://imagebank.hematology.org/image/61601/ebvplasmablastic-lymphoma?type=upload
61613	partial	AML-CEBPA	Bone marrow core biopsy at low power shows a moderately cellular marrow with adipose tissue interspersed between thin bony trabeculae. Hematopoietic cells are distributed interstitially without nodular aggregates, fibrosis, or granulomas, and scattered megakaryocytes are identifiable. Cytologic detail is insufficient at this magnification to assess blast percentage or lineage. Correlation with higher-power sections, aspirate differential, immunohistochemistry (CD34), and molecular studies is required to support acute myeloid leukemia with mutated CEBPA.	https://imagebank.hematology.org/image/61613/amlcebpa?type=upload
61618	partial	AML-CEBPA-Blood	Peripheral blood smear shows two neutrophils with hypolobated, bilobed nuclei and coarsely condensed chromatin, one bearing small nuclear appendages, consistent with pseudo-Pelger-Huët-like change. Cytoplasmic granulation appears preserved. Red cells show crenation, likely a drying artifact, and platelets are present. No circulating blasts are identified in this field; the image demonstrates neutrophil nuclear abnormalities only and is not by itself diagnostic of AML with mutated CEBPA.	https://imagebank.hematology.org/image/61618/amlcebpablood?type=upload
61619	partial	AML-CEBPA-Blood	Peripheral blood smear shows a single granulated myeloid cell with an irregular, folded to bilobed nucleus, moderately condensed chromatin, and cytoplasm filled with fine purple granules; the cell likely represents an immature or atypical granulocytic element. No blasts or Auer rods are present in this field. The red cells are mostly normocytic, with rare fragmented forms. This single field is non-diagnostic on its own; the diagnosis of AML with mutated CEBPA rests on blast enumeration in blood and marrow and demonstration of an in-frame bZIP CEBPA mutation.	https://imagebank.hematology.org/image/61619/amlcebpablood?type=upload
61620	partial	MDS-RS-SLD-Blood	Peripheral blood smear shows red cells with mild anisocytosis, including scattered larger and paler cells that suggest a subtle dimorphic population, along with occasional elliptocytes and a teardrop form. The single neutrophil present shows normal lobation and granulation, and platelets are adequate. No blasts are seen. These findings are nonspecific; in the setting of anemia with an elevated RDW, they are compatible with, but not diagnostic of, MDS with ring sideroblasts, which requires bone marrow iron staining and SF3B1 testing.	https://imagebank.hematology.org/image/61620/mdsrssldblood?type=upload
61621	partial	MDS-RS-SLD-HE	Bone marrow core biopsy at high power shows a normocellular to mildly hypercellular marrow with interspersed fat. Erythroid precursors are increased and form clusters of cells with round, dark nuclei and perinuclear clearing, while granulocytic maturation is present and megakaryocytes are scattered with largely unremarkable lobation. Blasts are not conspicuously increased. The erythroid-predominant picture is compatible with MDS with ring sideroblasts and single-lineage dysplasia, which must be confirmed by iron stain for ring sideroblasts and SF3B1 mutation analysis.	https://imagebank.hematology.org/image/61621/mdsrssldhe?type=upload
61623	partial	MDS-RS	Bone marrow aspirate smear shows a mixed population of maturing granulocytic cells, including myelocytes, metamyelocytes, and band forms, together with erythroid precursors ranging from a large basophilic pronormoblast-like cell to polychromatophilic and orthochromatic normoblasts. Dysplastic changes are subtle in this field, and blasts are not increased. Ring sideroblasts cannot be identified on a Romanowsky stain; an iron stain and SF3B1 mutation analysis are required to support MDS with ring sideroblasts and single-lineage (erythroid) dysplasia.	https://imagebank.hematology.org/image/61623/mdsrs?type=upload
61624	partial	MDS-RS	Bone marrow aspirate smear shows increased erythroid precursors, including large pronormoblasts and basophilic normoblasts with finely stippled, somewhat megaloblastoid chromatin, admixed with maturing granulocytic elements. Mild nuclear irregularity is seen, but definitive dysplasia is limited in this field and many cells are smeared. Blasts are not increased. Ring sideroblasts cannot be evaluated on a Romanowsky stain; correlation with a Prussian blue iron stain (≥15% ring sideroblasts, or ≥5% with SF3B1 mutation) is required to support MDS with ring sideroblasts.	https://imagebank.hematology.org/image/61624/mdsrs?type=upload
61625	partial	MDS-RS	Peripheral blood smear shows marked anisopoikilocytosis, including target cells, elliptocytes, teardrop cells, and occasional echinocytes, with a suggestion of a dimorphic population in which some red cells appear paler than others. The few leukocytes in the field are mature lymphocytes without obvious blasts, and platelets appear adequate. These red cell changes are nonspecific; ring sideroblasts must be demonstrated on an iron-stained bone marrow aspirate. In the appropriate clinical context, the findings are compatible with the peripheral blood picture of myelodysplastic syndrome with ring sideroblasts.	https://imagebank.hematology.org/image/61625/mdsrs?type=upload
61626	partial	MDS-RS	Bone marrow core biopsy at high power shows a mixed hematopoietic population with abundant erythroid precursors and granulocytic cells in a loose, edematous stroma containing small vessels. Several megakaryocytes have small round, non-lobated or hypolobated nuclei, a feature suggestive of megakaryocytic dysplasia. Blasts are not conspicuously increased. Ring sideroblasts cannot be assessed on H&E; correlation with an iron-stained aspirate and SF3B1 status is required, and dysplasia in more than one lineage would favor MDS-RS with multilineage dysplasia over single-lineage dysplasia.	https://imagebank.hematology.org/image/61626/mdsrs?type=upload
61631	partial	Intravascular DLBCL-Biopsy HE	Bone marrow core biopsy at high power shows a hypercellular marrow containing numerous large atypical lymphoid-appearing cells with vesicular chromatin, prominent nucleoli, irregular nuclear contours, and moderate amphophilic cytoplasm, admixed with residual hematopoietic elements and small lymphocytes. A predominantly intrasinusoidal distribution is not clearly evident on this H&E field. Immunohistochemistry for CD20/PAX5 together with an endothelial marker (CD34 or ERG) is required to demonstrate intravascular/intrasinusoidal localization; with such confirmation, findings would be consistent with involvement by intravascular large B-cell lymphoma.	https://imagebank.hematology.org/image/61631/intravascular-dlbclbiopsy-he?type=upload
61633	partial	Intravascular DLBCL-Blood	Low-power view of a Wright-stained peripheral blood smear shows a paucicellular field with only a few scattered nucleated cells, several of which are mononuclear cells with dark nuclei. Red cells are largely unremarkable at this magnification, and platelets appear sparse. Nuclear and cytoplasmic detail cannot be assessed at this power, so circulating large atypical lymphoid cells cannot be confirmed or excluded from this image alone. Correlation with high-power examination, flow cytometry and tissue biopsy (e.g., random skin or marrow) is required; findings are compatible with, but not diagnostic of, peripheral blood involvement by intravascular large B-cell lymphoma.	https://imagebank.hematology.org/image/61633/intravascular-dlbclblood?type=upload
61634	partial	Intravascular DLBCL-Blood	Peripheral blood smear shows normochromic red cells with scattered crenated forms, which may be artifactual, and a short rouleaux-like stack. A single small mononuclear cell with a dense round nucleus is present and is most consistent with a small lymphocyte. Platelets are present as small clumps. No circulating large atypical lymphoid cells are identified in this field. The peripheral blood is nonspecific; intravascular large B-cell lymphoma frequently lacks circulating tumor cells, and the diagnosis requires tissue (e.g., marrow or skin) biopsy.	https://imagebank.hematology.org/image/61634/intravascular-dlbclblood?type=upload
61635	partial	Intravascular DLBCL-Blood	Peripheral blood smear shows a single large atypical mononuclear cell with an irregular folded to lobulated nucleus, moderately open chromatin and moderate gray-blue cytoplasm with irregular borders. A small dense naked nucleus lies nearby, and the background red cells include scattered crenated forms with sparse platelets. The large cell may represent a circulating neoplastic lymphoid cell, but its features overlap with a monocyte and it cannot be classified with certainty on morphology alone. In the clinical context of intravascular large B-cell lymphoma, flow cytometry or tissue correlation is needed to confirm circulating lymphoma cells.	https://imagebank.hematology.org/image/61635/intravascular-dlbclblood?type=upload
61659	partial	MPN-Polycythemia Vera	Peripheral blood smear shows normochromic, normocytic red cells with several platelets, including occasional large forms. A single mononuclear cell with a high nuclear-to-cytoplasmic ratio, moderately condensed chromatin, and scant agranular, pale-blue cytoplasm with an irregular outline is present; it most likely represents a lymphocyte, although a circulating immature cell cannot be excluded on a single cell. No specific morphologic features of polycythemia vera are evident in this field; red cell mass and crowding cannot be assessed from a thin-area field. The diagnosis of polycythemia vera requires correlation with hemoglobin/hematocrit, JAK2 mutation status, and bone marrow morphology.	https://imagebank.hematology.org/image/61659/mpnpolycythemia-vera?type=upload
61668	partial	H+E 1000x	At high power, the section shows numerous large histiocytes with abundant pale granular to foamy cytoplasm and vesicular oval nuclei, admixed with lymphocytes and occasional granulocytes. Within the histiocyte cytoplasm are faint tiny dot-like structures and small vacuoles corresponding to intracellular yeast forms, although individual organisms and their halos are not sharply resolved in this photograph. No well-formed granulomas or necrosis are seen. Findings are suggestive of a histiocytic infiltrate harbouring intracellular yeasts, consistent with histoplasmosis in context; special stains are required for confirmation.	https://imagebank.hematology.org/image/61668/he-1000x?type=upload
61705	partial	Myeloma	Bone marrow core biopsy (H&E, low-to-medium power) shows a markedly hypercellular intertrabecular space with near-complete loss of fat. The marrow is replaced by diffuse sheets of monotonous cells with round, eccentrically placed nuclei and moderate cytoplasm, with marked reduction of normal hematopoietic elements. Cytologic detail is limited at this magnification, and plasma cell lineage should be confirmed with CD138 and kappa/lambda staining. Findings are consistent with extensive marrow involvement by plasma cell myeloma in the appropriate context.	https://imagebank.hematology.org/image/61705/myeloma?type=upload
61716	partial	BPDCN	Peripheral blood smear at high power shows a single small-to-intermediate mononuclear cell with a slightly irregular nucleus, moderately condensed chromatin without a conspicuous nucleolus, and a moderate rim of pale cytoplasm with fine granular or microvacuolated texture. Background red cells are unremarkable. The morphology of this isolated cell is nonspecific and could represent a circulating neoplastic cell, a large granular lymphocyte or a reactive lymphocyte. In the context of known blastic plasmacytoid dendritic cell neoplasm it may represent a circulating tumor cell, but confirmation requires flow cytometry (CD4, CD56, CD123-bright, HLA-DR).	https://imagebank.hematology.org/image/61716/bpdcn?type=upload
61750	partial	Splenic marginal zone lymphoma-CD79a	Low-power immunohistochemistry for CD79a shows a few small aggregates of positive B cells, some related to vascular structures, with scattered single positive cells in a largely negative background. This field does not demonstrate the expanded, confluent white pulp nodules or diffuse red pulp B-cell infiltration usually expected in splenic marginal zone lymphoma. The image may represent a limited area of involvement or residual B cells, so findings are only partially supportive and should be correlated with CD20 and H&E sections from the same case.	https://imagebank.hematology.org/image/61750/splenic-marginal-zone-lymphomacd79a?type=upload
61755	partial	Splenic marginal zone lymphoma-HE	High-power section of spleen shows red pulp diffusely infiltrated by medium to large lymphoid cells with oval vesicular nuclei, small distinct nucleoli and moderate pale amphophilic cytoplasm, admixed with red blood cells, sinus-lining cells and scattered hemosiderin. The cells in this field are larger than the typical small-to-medium marginal zone cells of splenic marginal zone lymphoma. No overt necrosis is seen. The appearance is compatible with splenic marginal zone lymphoma involving red pulp, but the proportion of large cells raises the possibility of large-cell transformation, which should be evaluated with Ki-67 and review of sheets of large cells across the specimen.	https://imagebank.hematology.org/image/61755/splenic-marginal-zone-lymphomahe?type=upload
61756	partial	Splenic marginal zone lymphoma-HE	Sections show a diffuse infiltrate of intermediate to large lymphoid cells with vesicular chromatin, distinct nucleoli, and moderate pale cytoplasm, traversed by thin-walled vessels. Small lymphocytes are few, and the cells are larger and more open than the small marginal zone cells typical of splenic marginal zone lymphoma. Mitotic figures are not prominent in this field. The image is only partially typical of SMZL and raises the question of increased large cells or large cell transformation, which should be assessed with Ki-67 and correlation with other areas.	https://imagebank.hematology.org/image/61756/splenic-marginal-zone-lymphomahe?type=upload
61763	partial	Mantle cell lymphoma-Cyclin-D1	Immunohistochemistry for cyclin D1 shows that the diffuse population of medium-sized tumor cells lacks nuclear staining, while rare scattered non-neoplastic cells are positive, indicating adequate staining. The image therefore does not demonstrate the cyclin D1 overexpression expected in most mantle cell lymphomas. A cyclin D1-negative mantle cell lymphoma is still possible and would be supported by SOX11 positivity (as in the companion image) and CCND2 rearrangement; otherwise alternative blastoid B-cell neoplasms should be excluded.	https://imagebank.hematology.org/image/61763/mantle-cell-lymphomacyclind1?type=upload
61770	partial	Aberrant T-cell antigen expression in a plasma cell neoplasm	The H&E section shows a sheet of atypical plasmacytoid cells with eccentric nuclei, coarse to vesicular chromatin and moderate amphophilic to eosinophilic cytoplasm. The accompanying immunostains show diffuse membranous positivity (B, D), strong nuclear and cytoplasmic positivity (C), cytoplasmic staining in one light-chain preparation with a negative counterpart (E, F), consistent with monotypic light-chain expression, and strong (G) and weak (H) membranous staining in the tumor cells. Because the antibodies are not labeled, the specific aberrant T-cell antigens (e.g. CD3, CD4, CD7 or CD56) cannot be verified directly from the figure. The findings are consistent with a clonal plasma cell neoplasm with an aberrant immunophenotype, and the T-cell marker expression should not be mistaken for a T-cell lymphoma.	https://imagebank.hematology.org/image/61770/aberrant-tcell-antigen-expression-in-a-plasma-cell-neoplasm?type=upload
61787	partial	NUT midline carcinoma with leukemic presentation mimicking CD34-positive acute leukemia	This composite figure shows peripheral blood with clusters of large, cohesive blast-like cells (A), flow cytometry identifying a CD45-dim/negative, low side-scatter population that is CD34 positive but lacks CD33, CD19 and CD7 (B-D), and a bone marrow biopsy diffusely replaced by sheets of monotonous tumor cells (E) with several immunohistochemical stains (F-H). The absence of any hematopoietic lineage marker on a CD34-positive population, CD45 negativity and cohesive clustering on the smear are red flags for a non-hematopoietic neoplasm. The IHC panels are unlabeled, so the NUT (speckled nuclear) and cytokeratin results cannot be verified in this image. Findings are suggestive of metastatic carcinoma mimicking CD34-positive acute leukemia, consistent with the stated NUT carcinoma when confirmed by NUT IHC or NUTM1 rearrangement.	https://imagebank.hematology.org/image/61787/nut-midline-carcinoma-with-leukemic-presentation-mimicking-cd34positive-acute-leukemia?type=upload
61802	partial	Myeloid Neoplasm-GATA2-proband	Immunohistochemical stain on a hypercellular marrow core (marker not labeled; pattern most consistent with CD34) highlights scattered small-to-intermediate round cells with membranous and cytoplasmic staining, present singly and in small clusters, together with positive capillary endothelium as an internal control. The majority of hematopoietic cells, including larger cells with vesicular nuclei, are negative. The positive cells should be quantified and checked for clustering or abnormal localization; the findings support an increase in CD34-positive precursors in this GATA2-associated myeloid neoplasm rather than sheets of blasts.	https://imagebank.hematology.org/image/61802/myeloid-neoplasmgata2proband?type=upload
61820	partial	Myeloid Neoplasm-GATA2-Blood	Peripheral blood smear shows a small mononuclear cell with a dense, coarsely clumped hyperchromatic nucleus and scant cytoplasm, accompanied by fine purple granules scattered beside it. Its identity cannot be established with certainty from this single field; a degranulated or disrupted basophil and a micromegakaryocyte are the main considerations, and a small lymphocyte with nearby platelet debris is also possible. Background red cells show mild anisocytosis with an occasional teardrop form and a polychromatic macrocyte. The image does not by itself demonstrate a specific diagnostic abnormality and should be interpreted with the full smear in the context of the GATA2-associated myeloid neoplasm.	https://imagebank.hematology.org/image/61820/myeloid-neoplasmgata2blood?type=upload
61842	partial	Erdheim-Chester Disease	Scanning-magnification sections of two skin biopsies show an intact epidermis overlying a dermis that is expanded by a diffuse, pale-staining infiltrate which effaces the normal reticular dermal collagen and surrounds adnexal structures, extending to the deep margin. Cytologic detail cannot be assessed at this magnification; higher power is required to confirm foamy histiocytes and Touton giant cells. In the clinical and radiologic context, the pattern is compatible with cutaneous involvement by Erdheim-Chester disease.	https://imagebank.hematology.org/image/61842/erdheimchester-disease?type=upload
61880	partial	Circulating prolymphocytes cell in peripheral blood sample 2	Peripheral blood smear shows a single medium-to-large lymphoid cell with a round to slightly indented nucleus, relatively open chromatin and a moderate rim of pale basophilic, agranular cytoplasm. A single prominent nucleolus, the hallmark of a prolymphocyte, is not clearly resolved at this resolution. The background red cells show widespread crenation consistent with drying or delayed-processing artifact, and there is blue stain precipitate. A single cell cannot establish a monomorphic prolymphocytic population; the morphology is only partially consistent with a circulating prolymphocyte, and correlation with the full smear, lymphocyte count and flow cytometry is required.	https://imagebank.hematology.org/image/61880/circulating-prolymphocytes-cell-in-peripheral-blood-sample-2?type=upload
61903	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-H&E	Skin biopsy shows an epidermis with marked intracellular edema and reticular degeneration, with keratinocytes stretched into thin strands forming intraepidermal vesicles beneath an intact basket-weave stratum corneum. Scattered lymphocytes are present within the epidermis, and the papillary dermis shows edema, a lymphocytic infiltrate and extravasated red cells. Multinucleated keratinocytes with viral inclusions are not identified. These changes represent an early vesiculating lesion; in the appropriate clinical setting with a dermal EBV (EBER)-positive cytotoxic T/NK-cell infiltrate, they are consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61903/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61904	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	Low-power sections of skin show a dense lymphoid infiltrate diffusely involving the reticular dermis, dissecting between collagen bundles with accentuation around vessels and adnexal structures. The infiltrate extends deep into the dermis. The infiltrating cells appear small to medium-sized, but cytologic atypia cannot be assessed at this magnification. In the setting of vesiculopapular lesions on sun-exposed skin and an EBER-positive cytotoxic T/NK-cell infiltrate, the findings are consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61904/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61905	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	Low-power sections of deep dermis and subcutis show a lymphoid infiltrate permeating subcutaneous fat lobules in a lobular panniculitis-like pattern, with cuffing around a small neurovascular bundle and a hair follicle. The infiltrating cells are small to medium-sized at this magnification, and definite adipocyte rimming, fat necrosis or granulomas are not evident. Extension of the infiltrate into the subcutis in a patient with photodistributed vesiculopapular lesions and an EBER-positive cytotoxic infiltrate is consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61905/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61906	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	High-power examination of the dermis shows a small vessel surrounded and infiltrated by small to medium-sized lymphocytes with slightly irregular hyperchromatic nuclei and scant cytoplasm, with red cells and fibrinoid material in the lumen. Lymphocytes also extend interstitially between collagen bundles. Cytologic atypia is mild, and large pleomorphic cells are not identified. The angiocentric infiltrate of mildly atypical lymphocytes, in conjunction with EBER positivity and a cytotoxic phenotype, is consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61906/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61907	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	Sections of dermis show a dense perivascular and interstitial infiltrate of small to medium-sized lymphoid cells with irregular, angulated hyperchromatic nuclei and scant cytoplasm, permeating the wall of a dilated vessel and dissecting between collagen bundles. Occasional larger cells are present, but sheets of large atypical cells and necrosis are not seen. An adjacent eccrine duct is intact. The mildly to moderately atypical angiocentric infiltrate, together with EBER positivity and a cytotoxic T/NK phenotype, is consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61907/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
61908	partial	Hydroa Vacciniforme-like Lymphoproliferative Disorder-HE	Sections of deep dermis and subcutis show a dense infiltrate of small to medium-sized lymphoid cells with irregular, indented hyperchromatic nuclei and scant cytoplasm, admixed with scattered larger cells with vesicular chromatin. The infiltrate shows perivascular accentuation and extends into subcutaneous fat. Necrosis is not seen in this field. These cytologic features indicate a mildly to moderately atypical lymphoid infiltrate; with an EBER-positive cytotoxic T/NK phenotype and the clinical picture of photodistributed vesiculopapular lesions, they are consistent with hydroa vacciniforme lymphoproliferative disorder.	https://imagebank.hematology.org/image/61908/hydroa-vacciniformelike-lymphoproliferative-disorderhe?type=upload
